,num_registro,sd_16,sd_15,sd_14,sd_13,sd_12,sd_11,sd_10,sd_9,sd_8,sd_7,sd_6,sd_5,sd_4,sd_3,sd_2,sd_1,prom_venta,Prediccion01,Prediccion23
6120,37317633925177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13.2,10,01
6121,37302539592977,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,4.0,10,01
6122,37302698397377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,10,10
6123,37323816215377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.25,10,10
6124,37316480229777,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.5,10,01
6125,37316044574977,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2.75,00,10
6126,37300343066377,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2.25,10,01
6127,37315480637377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8,10,10
6128,37320506649577,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1.0,01,10
6129,37350799808677,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,7.0,01,01
6130,37350859881577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.5,10,00
6131,37320387339977,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,6.0,01,01
6132,37321427177677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3.0,11,01
6133,37350455927177,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,13.2,00,00
6134,37315729425777,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,4.0,10,01
6135,37350446667877,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.75,00,00
6136,37302629201477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.2,00,10
6137,37300495518877,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,13.2,10,01
6138,37312286686977,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.25,00,10
6139,37302861430177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,10,10
6140,37317096867877,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.0,11,11
6141,37315880181277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6142,37317750303977,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13.2,10,10
6143,37312571762577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
6144,37318727922577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,11,11
6145,37322412834377,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2.0,11,11
6146,37317536163377,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,12.4,10,11
6147,37311853047977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6148,37320377315877,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1.8,01,10
6149,37317259280277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6150,37321586685577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6151,37350543441977,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3.25,01,10
6152,37320595208877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6153,37301588300877,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1.0,10,10
6154,37315800060377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5,11,11
6155,37350689249177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6156,37318310156177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,11,11
6157,37318815415277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6158,37317605730677,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,10,10
6159,37318694483577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6160,37315448918977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.25,11,11
6161,37300548711377,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,13.2,11,11
6162,37320319448977,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,13.2,00,00
6163,37318317857777,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,13.2,01,10
6164,37315458424477,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4.25,01,01
6165,37316223991877,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,3.3,00,10
6166,37316298474177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,10,10
6167,37318269404277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8,10,10
6168,37302302886777,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,3.3,11,10
6169,37315553305977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,10,10
6170,37311282359677,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,13.2,01,10
6171,37316195095677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13.2,00,10
6172,37300645658777,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,13.2,01,10
6173,37319421082577,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,13.2,01,10
6174,37318559210477,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,13.2,01,01
6175,37317894805977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.8,11,11
6176,37318831153277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,10,10
6177,37316156195777,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,13.2,01,10
6178,37315697656777,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,7.3,01,10
6179,37315349500177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13.2,11,11
6180,37316506794277,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5.0,00,10
6181,37317798802777,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,13.2,11,10
6182,37319526294677,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,5.4,01,10
6183,37302529195277,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1.75,01,10
6184,37323660113677,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7.3,11,10
6185,37316810488377,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,13.2,01,01
6186,37310317595877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,11,01
6187,37316472619977,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1.0,01,10
6188,37320501110577,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3.8,00,00
6189,37313467681777,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,2.0,01,10
6190,37321941389777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,11,01
6191,37320338130777,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,4.6,10,01
6192,37319785281377,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,14.5,10,01
6193,37350537873277,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,13.2,11,01
6194,37302742076177,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1.0,01,01
6195,37324366225677,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,7.3,10,01
6196,37311783626677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.25,11,01
6197,37314529100377,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,13.2,01,01
6198,37301404179477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,10,00
6199,37317501005477,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,13.2,10,01
6200,37313541774977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.5,00,00
6201,37300800332177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3.0,11,01
6202,37312541737177,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1.5,10,01
6203,37319417835977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.5,00,00
6204,37311460416377,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1.4,10,01
6205,37315489267677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5,00,00
6206,37313281753277,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1.5,10,01
6207,37302318994877,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,2.0,10,01
6208,37318348540177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,00,00
6209,37314711919477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6210,37300783234277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,11,11
6211,37319614099977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.25,11,11
6212,37320285835477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.75,11,11
6213,37313292833877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.25,11,11
6214,37300398272377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.2,11,11
6215,37313867660077,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,13.2,10,10
6216,37311703274177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6217,37301222565377,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2.4,11,11
6218,37323650366177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,11,11
6219,37316452964677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.75,11,11
6220,37316565036477,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3.3,11,11
6221,37302632893877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,11,11
6222,37316475392377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6223,37323583854277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6224,37310654331077,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1.5,01,10
6225,37317455587877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6,11,11
6226,37302605409777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6227,37316522104477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6228,37304250271577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,11,11
6229,37316178479577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.0,11,11
6230,37315235072277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.75,11,11
6231,37315527011077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6232,37317318669677,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.3,00,00
6233,37317891068577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.15,00,10
6234,37315774432077,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,13.2,01,10
6235,37316866866477,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,2.0,01,10
6236,37323650349077,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,13.75,01,10
6237,37317247372177,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,21.0,10,01
6238,37317775466477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13.2,11,11
6239,37318882141677,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,13.2,01,10
6240,37314585562877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,10,10
6241,3734590101345940000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,13.2,11,10
6242,3734590101495480000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,10,01
6243,37318891273077,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,13.2,10,01
6244,37318445055077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,00,10
6245,37315596368177,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,7.3,10,01
6246,37318391943577,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,13.2,10,10
6247,37316409051477,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,44.0,01,01
6248,37321359640777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,10,10
6249,37315495776277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.2,10,10
6250,37301569861877,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,8.75,01,10
6251,37323796633877,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,13.2,10,01
6252,37302676992077,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1.5,01,10
6253,37315632984477,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.3,10,01
6254,37313262790577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0,11,11
6255,37318641512577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0,11,11
6256,37314482616577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,00,00
6257,37312867889177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,00,10
6258,37316028399377,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,13.2,10,01
6259,37314453423077,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,4.0,01,01
6260,37302701534077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13.2,11,11
6261,37312409395377,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1.75,01,10
6262,37316288230777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.2,00,10
6263,37322881658477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,00,10
6264,37319378031677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,10,10
6265,37318754782577,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,6.25,01,10
6266,37321582505477,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1.5,10,10
6267,37313670349477,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1.0,11,11
6268,37310710034877,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,8.0,10,01
6269,37311892921477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,10,10
6270,37302239439377,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,25.3,01,01
6271,37302264182977,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13.2,00,10
6272,37300363516677,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,2.2,01,10
6273,37302670657977,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,3.0,10,01
6274,37318436122277,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,2.5,10,01
6275,37301689436877,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1.0,01,10
6276,37300306596577,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,3.3,01,01
6277,37315634885877,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3.3,11,01
6278,37302540505777,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2.8,01,10
6279,37302769110977,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1.0,10,10
6280,37304493074377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.2,00,00
6281,37311855620577,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1.6,00,10
6282,37350267501577,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,8.25,00,01
6283,37316810160177,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1.6,01,01
6284,37315576863177,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5.0,00,10
6285,37313600693877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,10,10
6286,37311853773277,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,10.0,11,01
6287,37313392589377,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,3.3,10,10
6288,37304258869077,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,2.0,10,01
6289,37311385677477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,00,00
6290,37311683138977,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2.0,10,10
6291,37301241953277,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,2.25,10,01
6292,37316429705777,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1.75,10,01
6293,37311356842177,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1.0,10,01
6294,37317529403877,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,4.0,10,10
6295,37322295218677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.3,10,10
6296,37323812858877,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,2.8,10,10
6297,37312871946677,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.25,00,10
6298,37318327920177,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.0,10,01
6299,37315863314577,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2.8,01,01
6300,37314269762277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.2,10,10
6301,37319714239977,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,13.2,01,01
6302,37301446184977,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3.3,00,00
6303,37316171733577,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,13.2,10,10
6304,37315519877477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6305,37318366159077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52.0,11,11
6306,37319381474777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6307,37317337079077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,11,11
6308,37318859851477,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,13.2,10,10
6309,37300404183677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6310,37301422479677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6311,37315821307877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6312,37312840840577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6313,37319540377577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6314,37317716663477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6315,37313422911277,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,13.2,10,10
6316,37317837847277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17.0,11,11
6317,37317353250677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.75,11,11
6318,37310252042577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.8,11,11
6319,37318261623077,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,13.2,11,11
6320,37315879103977,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3.3,10,11
6321,37310399991177,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,13.2,11,10
6322,37321372757977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,11,11
6323,37312760314877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6324,37302472399977,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,13.2,01,11
6325,37316410832977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6326,37314372882177,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.2,00,00
6327,37323816038277,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3.5,00,10
6328,373725789935577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13.2,11,11
6329,37311212643977,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,2.0,01,01
6330,37311690697877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0,11,11
6331,37314880103377,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.4,00,10
6332,37312387867877,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.5,00,10
6333,37324589136977,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,2.0,01,10
6334,37317250308777,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1.8,01,01
6335,37318428079477,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,13.2,01,10
6336,37313615669677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,10,10
6337,37310551783577,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,13.2,01,01
6338,37311619541277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.5,10,10
6339,37310239681477,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1.0,01,10
6340,37350404078777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,10,10
6341,37310701082877,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,13.2,01,10
6342,37323815320177,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1.0,01,10
6343,37302478379377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13.2,11,11
6344,37300659425277,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,3.3,10,10
6345,37316509727277,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,13.2,01,10
6346,37323808903377,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,13.2,01,10
6347,37314426968777,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1.5,01,10
6348,37317796147777,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2.5,01,10
6349,37300403896777,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,2.0,01,10
6350,37315880670977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,10,10
6351,37315656280577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,10,10
6352,37315467719977,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,13.2,01,01
6353,37316688851077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,00,10
6354,37302706682877,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1.0,10,01
6355,37316661975577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13.2,00,10
6356,37304415166677,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1.0,10,00
6357,37319728231377,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1.0,00,01
6358,37304271736677,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,13.2,00,01
6359,37300554768377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.25,10,10
6360,37311292840977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.75,10,10
6361,37319668648677,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.5,10,00
6362,37316656464977,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,25.3,10,00
6363,37350461167677,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,42.0,11,01
6364,37300240383477,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1.0,00,00
6365,37314502982977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3,10,10
6366,37302616566177,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.0,00,10
6367,37319701883334700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13.2,10,01
6368,37312716639677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.2,00,00
6369,37317080867177,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,13.2,10,00
6370,37315838322077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3,10,10
6371,37313355959277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.3,10,00
6372,37315442155777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3,10,10
6373,37322526602377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.8,11,11
6374,37317393235777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,11,11
6375,37323331679377,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,13.2,10,10
6376,37314839280977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.8,11,11
6377,37317398811877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0,11,11
6378,37312877708877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6379,37317729949477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6380,37313729640577,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6381,37302388845177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.3,11,11
6382,37317809085577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.15,11,11
6383,37313680376777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6384,37317461241477,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6385,37315392954677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6386,37350297791977,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,13.2,10,01
6387,37315571026677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.2,11,11
6388,37318245826877,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.8,11,11
6389,37315422869577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.8,10,10
6390,37315486715177,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,3.15,10,01
6391,37313816264777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,11,11
6392,37302792143777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.6,11,11
6393,37323812303777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6394,37315281615577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.75,11,11
6395,37312734843677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,11,11
6396,37302336115177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,00,10
6397,37318611671877,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,3.3,01,01
6398,37318803010177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,00,00
6399,37315339994477,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8.25,00,10
6400,37318813360677,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,90.25,10,10
6401,37315578356877,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1.0,01,10
6402,37302579629177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,00,10
